guide_id,ingredient_id,ingredient_name,type,content
guide_0127,ingredient_0164,라임,신선도체크,"껍질이 얇고 껍질과 육질 사이에 공간이 없이 밀착된 것이 좋다. 꼭지 부분이 튀어나온 것보다 좌우로 둥글고 납작한 것이 당도가 높다. 감귤의 색깔은 짙은 주황색이며, 꼭지는 녹색이면서 단단하게 붙어 있는 것이 싱싱하다.

껍질에 지나치게 윤이 나는 것은 인공적으로 숙성시킨 후 코팅한 것이므로 피하는 것이 좋다. 껍질이 들뜨거나 주름이 많은 것은 싱겁거나 신맛이 강한 경우가 많으므로 피하는 것이 좋다. 껍질이 얇은 것이 당도가 높다.

금방 수확한 것은 푸석하고 즙이 적으므로 피하는 것이 좋다. 손으로 들었을 때 묵직한 느낌이 들고 위아래가 타원형인 것을 선택한다."
guide_0128,ingredient_0165,레몬,보관,"수분을 제거한 귤은 박스에 신문지와 귤의 순서로 쌓아두고 바람이 잘 드는 서늘한 곳에 보관하는 것이 좋다. 귤이 서로 맞닿지 않게 하나씩 떨어뜨려 보관해야 상하지 않고 오래 보관할 수 있다. 서늘하고 통풍이 잘되는 상온에 보관한다.

보관할수록 맛이 좋아진다."
guide_0129,ingredient_0165,레몬,손질,"물 1L에 소금 2큰술을 희석시켜 3~5분간 씻은 다음 물기를 제거하면 농약도 없앨 수 있고 신선도를 유지할 수 있다. 식초나 소금으로 문질러 농약을 제거하여 이용한다. 연한 농도의 소금물에 1~2분가량 담가두면 보관 기간을 늘릴 수 있고, 더불어 농약까지 제거하는 효과가 있다."
guide_0130,ingredient_0165,레몬,세척,"흐르는 물에 표면을 충분히 씻고, 꼭지나 움푹 들어간 부분은 잔류물이 남기 쉬우므로 특히 꼼꼼히 세척한다."
guide_0131,ingredient_0165,레몬,신선도체크,"껍질이 얇고 껍질과 육질 사이에 공간이 없이 밀착된 것이 좋다. 꼭지 부분이 튀어나온 것보다 좌우로 둥글고 납작한 것이 당도가 높다. 감귤의 색깔은 짙은 주황색이며, 꼭지는 녹색이면서 단단하게 붙어 있는 것이 싱싱하다.

껍질에 지나치게 윤이 나는 것은 인공적으로 숙성시킨 후 코팅한 것이므로 피하는 것이 좋다. 껍질이 들뜨거나 주름이 많은 것은 싱겁거나 신맛이 강한 경우가 많으므로 피하는 것이 좋다. 껍질이 얇은 것이 당도가 높다.

금방 수확한 것은 푸석하고 즙이 적으므로 피하는 것이 좋다. 손으로 들었을 때 묵직한 느낌이 들고 위아래가 타원형인 것을 선택한다."
guide_0132,ingredient_0168,멜론,보관,"일반 가정에서는 멜론을 냉장고에 보관하는 것이 좋다고 생각하기 쉽지만, 멜론은 냉장고에 장시간 넣어두면 단맛 유지에 도움이 되지 않는다.

따라서 단기간 저장할 경우에는 상온(20~25℃)에 저장하는 것이 효과적이다."
guide_0133,ingredient_0168,멜론,손질,"꼭지 부분을 먼저 잘라내고 멜론을 반으로 가른다. 멜론 속을 모두 파내고 너덜한 부분이 없게 한다. 반쪽으로 자른 멜론을 다시 3~4등분하여 초생달 모양으로 자른다.

초생달 모양 멜론을 바닥에 놓고 한쪽 끝을 손으로 잡은 후 과도를 껍질 있는 아래쪽으로 넣어 얇게 포를 뜨듯이 껍질과 과육을 분리한다. 과육을 먹기 좋은 크기로 자른 다음 어긋나게 배열하여 보기 좋게 플레이팅한다."
guide_0134,ingredient_0168,멜론,세척,"흐르는 물에 표면을 충분히 씻고, 꼭지나 움푹 들어간 부분은 잔류물이 남기 쉬우므로 특히 꼼꼼히 세척한다."
guide_0135,ingredient_0168,멜론,신선도체크,"네트 멜론은 네트가 세세하고 균일하게 형성된 것이 품질이 좋으며, 같은 크기의 멜론 중에서 가벼운 것은 먹는 부위가 적을 가능성이 있으므로 중량감이 있는 쪽을 선택한다.

멜론이 익으면 두드릴 때 소리가 높은 음에서 둔탁한 음으로 바뀌고, 밑 부분이 부드러워지면서 향기가 강해진다. 꼭지 부분이 너무 싱싱한 것보다는 약간 시든 것이 당도가 높은 경향이 있다."
guide_0136,ingredient_0169,모과,보관,마른 모과는 밀폐용기에 담아 냉동 보관하면 장기간 보관 가능하다. 모과즙은 중탕으로 만들기도 하지만 얇게 저민 모과를 꿀이나 설탕에 재워두는 방법도 많이 사용된다. 생것으로 보관하려면 종이봉투나 신문지에 싸서 냉장 보관한다.
guide_0137,ingredient_0169,모과,손질,"모과는 표면에 향을 내는 정유성분이 있고 겉껍질이 미끄럽고 단단하므로 조심해서 자른다.

말려서 보관할 때는 겉껍질을 벗기고 씨를 제거한 뒤 얇게 썰어 햇볕에 잘 말린다."
guide_0138,ingredient_0169,모과,세척,"흐르는 물에 표면을 충분히 씻고, 꼭지나 움푹 들어간 부분은 잔류물이 남기 쉬우므로 특히 꼼꼼히 세척한다."
guide_0139,ingredient_0169,모과,신선도체크,"모과는 생식이나 식용보다는 청, 차, 술, 정과 등으로 만들어 먹는 과일이므로 덜 익거나 너무 익어 가공이 불편한 것은 피한다. 색이 노랗고 향이 진하며 껍질이 얇고 붉은 기가 살짝 도는 것을 고른다. 덜 익어 딱딱한 것은 신맛과 떫은맛이 강해 좋지 않다.

표면은 미끈하고 병충해나 상처가 있거나 과육이 물러질 정도로 지나치게 익은 것도 피한다."
guide_0140,ingredient_0170,무화과,보관,"무화과는 일반적으로 최대 5일까지 보관할 수 있으나 구입 후 바로 먹는 것이 가장 좋다. 보관 시 1~5℃가 적당하다. 생무화과는 껍질이 약해 과육이 쉽게 무르고 변질되므로 오래 보관하기 어렵고 주로 말려서 보관한다.

냉장 보관할 때는 밀봉해서 보관하며, 좀 더 오래 보존하려면 잼이나 콩포트 등으로 만드는 것도 방법이다. 한 개씩 랩으로 싸서 밀폐 용기에 담아 냉동 보관하고 먹을 때는 실온에 20~30분 꺼내 둔 뒤 먹는다."
guide_0141,ingredient_0170,무화과,손질,"무화과 잎은 살충 성분과 살균 성분이 강해 재배할 때 농약을 사용하지 않는다. 충분히 익은 무화과 표면을 마른 거즈나 키친타월로 깨끗이 닦는다.

물로 씻을 때는 물기가 무화과 속으로 스며들지 않도록 조심하며, 씻은 후에는 물기를 완전히 제거한다."
guide_0142,ingredient_0170,무화과,세척,"흐르는 물에 표면을 충분히 씻고, 꼭지나 움푹 들어간 부분은 잔류물이 남기 쉬우므로 특히 꼼꼼히 세척한다."
guide_0143,ingredient_0170,무화과,신선도체크,"무화과는 익을수록 말랑말랑해지고 부드러워지며 당도가 높아진다. 껍질과 안의 씨까지 함께 먹는 과일이므로 갈라진 부분이 없고 크기가 작은 것을 고른다. 마르거나 곰팡이가 핀 것은 피한다.

잘 익을수록 향기가 진하고 열매의 붉은색이 전체적으로 균일해지므로 적갈색이 균일한 것이 좋다. 표면에 상처 없이 둥글고 물방울 모양으로 잘 부풀어 오른 것을 고른다. 눌렀을 때 살짝 말랑한 것이 좋으며 꼭지가 마르지 않고 싱싱한지 살펴야 한다."
guide_0144,ingredient_0172,배,보관,배는 상온에 보관하면 노화 속도가 빨라져 영양이 빠져나가고 맛도 떨어지므로 냉장 보관하는 것이 좋다. 수분이 80% 이상인 과실류를 건조한 환경에 두면 과육이 말라 품질이 떨어지므로 습도가 유지되는 공간이나 산소가 투과되는 비닐 포장으로 보관한다. 사과는 노화 호르몬인 에틸렌 가스를 많이 배출하므로 배와 함께 보관할 경우 빨리 물러질 수 있어 공기가 통하지 않도록 따로 넣어 냉장 보관해야 한다.
guide_0145,ingredient_0172,배,손질,배는 껍질에 묻은 이물질을 깨끗이 세척하고 껍질을 벗겨낸다.
guide_0146,ingredient_0172,배,세척,"흐르는 물에 표면을 충분히 씻고, 꼭지나 움푹 들어간 부분은 잔류물이 남기 쉬우므로 특히 꼼꼼히 세척한다."
guide_0147,ingredient_0172,배,신선도체크,배는 과일 겉이 맑고 투명한 노란빛을 띠는 것이 좋다. 꼭지 반대부분이 튀어나와 있거나 미세하게 검은 갈라짐이 나타나는 것은 고르지 않는 것이 좋다. 껍질이 울퉁불퉁하거나 쭈글쭈글하지 않고 매끄러운 것을 골라야 한다.
guide_0148,ingredient_0173,복숭아,보관,"복숭아의 가장 이상적인 온도는 8~13℃이며, 황도는 3~5℃ 정도, 백도는 8~10℃ 정도에서 아삭함과 단맛, 과즙 등이 가장 좋다. 단단한 것은 서늘한 곳에 신문지를 덮어 보관하면 더 오래 보관할 수 있다. 신문지나 포장지에 싸서 바람이 잘 통하는 실내에 두면 보관 기간을 조금 늘릴 수 있다.

냉장실에서 보관해야 단맛이 잘 느껴지나 0℃보다 낮은 온도로 내려가면 단맛이 약해지므로 주의해야 한다. 냉장고에서 낮은 온도로 장기간 보관할 경우 맛이 떨어지므로 구입 후 1~2일 내에 먹는 것이 좋다."
guide_0149,ingredient_0173,복숭아,손질,"흐르는 물에 여러 번 씻어 복숭아 잔털을 제거한다.

껍질을 벗긴 경우에는 레몬즙을 뿌리거나 비타민 C를 녹인 물에 담갔다가 건지면 변색을 방지할 수 있다."
guide_0150,ingredient_0173,복숭아,세척,"흐르는 물에 표면을 충분히 씻고, 꼭지나 움푹 들어간 부분은 잔류물이 남기 쉬우므로 특히 꼼꼼히 세척한다."
guide_0151,ingredient_0173,복숭아,신선도체크,"전체적으로 고르게 착색되고 형태가 변형되지 않는 것이 좋다. 상처가 없고 표면 전체에 털이 있으며 고유의 달달한 향이 나는 것이 좋다. 백도는 과피가 유색을 띠고 과실 모양이 전체적으로 균일한 것이 좋다.

표면의 색택이 고르지 못한 것은 수확 후 취급 시 압상에 의한 상처를 받은 것이므로 피하는 것이 좋다. 황도는 과형이 한쪽으로 치우치지 않고 타원형보다는 원형에 가까운 것이 좋다. 과피는 황색을 띠고 과실 모양이 전체적으로 균일한 것이 좋다."
guide_0152,ingredient_0174,블루베리,보관,물기를 제거하고 밀폐용기에 넣어 냉동 또는 냉장 보관한다.
guide_0153,ingredient_0174,블루베리,손질,"블루베리는 신선할 때 바로 먹는 것이 좋으며, 흐르는 물에 재빠르게 씻어 물기를 제거한다.

물에 오래 담가 씻기보다는 재빨리 찬물에 헹구는 느낌으로 씻는다."
guide_0154,ingredient_0174,블루베리,세척,"흐르는 물에 표면을 충분히 씻고, 꼭지나 움푹 들어간 부분은 잔류물이 남기 쉬우므로 특히 꼼꼼히 세척한다."
guide_0155,ingredient_0174,블루베리,신선도체크,"진한 청색이 선명하며 과실이 팽팽하고 표면에 흰 가루가 묻어 있는 것, 열매의 크기가 균일하고 무르지 않은 것을 고른다."
guide_0156,ingredient_0175,사과,보관,"통풍이 잘 되고 직사광선이 없는 서늘한 곳에서 보관하거나 냉장 보관한다.

다른 과일과 같이 보관하면 다른 과일이 쉽게 숙성하기 때문에 따로 봉지에 넣어 보관한다."
guide_0157,ingredient_0175,사과,손질,"잘 익은 사과를 골라 깨끗한 물에 씻어 물기를 말끔히 닦는다.

깎아서 공기 중에 두면 과육이 갈색으로 변하는데 이를 예방하려면 1리터의 물에 1그램의 소금을 넣어 만든 소금물에 담가둔다."
guide_0158,ingredient_0175,사과,세척,"물에 씻거나 헝겊 등으로 표면을 잘 닦아 먹는다.

꼭지처럼 움푹 들어간 부분은 잔류농약이 남아 있을 수 있으므로 세척 시 특히 주의한다."
guide_0159,ingredient_0175,사과,신선도체크,"껍질의 색깔이 고르고 밝은 느낌을 주는 것을 고른다.

미숙과는 외관상 푸른기가 있어 단단한 느낌이 들고 과숙과는 색이 어둡고 광택이 없다.

꼭지의 상태는 푸른색이 돌고 물기가 있어 보이는 것이며 수확 후 몇 일 되지 않은 증거이다.

가볍게 두들겼을 때 탄력감이 있고 꽉 찬 느낌이 드는 것이 좋으며 손가락으로 튕겨 보았을 때 맑은 소리가 나는 것이 좋다.

병·충해 및 흠집이 없고 꼭지가 빠지지 않은 것을 고른다."
guide_0160,ingredient_0176,산딸기,보관,산딸기는 냉장 보관하며 가급적 빨리 먹도록 하고 냉동 보관하지 않는다.
guide_0161,ingredient_0176,산딸기,손질,"산딸기는 일반 딸기보다 단단하므로 흐르는 물에 씻는 것이 좋다.

30초 이상 물에 담가 두면 비타민 C가 물에 녹아 빠져나온다."
guide_0162,ingredient_0176,산딸기,세척,"흐르는 물에 표면을 충분히 씻고, 꼭지나 움푹 들어간 부분은 잔류물이 남기 쉬우므로 특히 꼼꼼히 세척한다."
guide_0163,ingredient_0176,산딸기,신선도체크,붉은색이며 과실이 크고 무르지 않는 것이 좋다.
guide_0164,ingredient_0177,석류,보관,약 2~5℃ 사이의 시원한 곳에서 보관한다.
guide_0165,ingredient_0177,석류,손질,석류를 반으로 쪼개어 알맹이를 골라낸다.
guide_0166,ingredient_0177,석류,세척,"흐르는 물에 표면을 충분히 씻고, 꼭지나 움푹 들어간 부분은 잔류물이 남기 쉬우므로 특히 꼼꼼히 세척한다."
guide_0167,ingredient_0177,석류,신선도체크,"들어 보았을 때 무겁고 선명한 붉은색을 고른다.

외피가 단단하고 상처가 적게 난 것을 고른다."
guide_0168,ingredient_0178,수박,보관,"수박은 냉장고에 장기간 보관하면 감미가 떨어지므로 구입 후 가능한 빠른 시일 내에 먹는 것이 좋다.

냉장 보관 시 남은 수박은 랩으로 완전히 밀봉하고, 수박에서 물이 생기므로 밑에는 작은 접시를 받쳐 보관한다."
guide_0169,ingredient_0178,수박,손질,수박을 반으로 자른 다음 쪽배 모양으로 썰고 과육과 껍질 사이에 칼집을 넣어 분리한 뒤 먹기 좋은 크기로 썬다.
guide_0170,ingredient_0178,수박,세척,"흐르는 물에 표면을 충분히 씻고, 꼭지나 움푹 들어간 부분은 잔류물이 남기 쉬우므로 특히 꼼꼼히 세척한다."
guide_0171,ingredient_0178,수박,신선도체크,"외형상 크기가 큰 것이 상품이며 껍질이 얇고 탄력이 있는 것이 좋다. 하우스에서 촉성 재배한 수박은 연한 연두색을 띠며, 수박 특유의 검은 줄무늬가 선명한 것이 좋다. 잘 익어 속살의 색이 붉고 싱싱한 것이 당도가 높다.

씨가 없거나 적고 과육의 조직이 치밀하며 속이 꽉 들어찬 것이 좋다. 수박 고유의 색이 짙고 손으로 두드렸을 때 청명한 소리가 나는 것이 잘 익은 것이다."
guide_0172,ingredient_0180,오디,보관,"오디는 쉽게 물러지므로 단시간 내에 먹는 것이 좋고, 보관할 경우에는 세척하지 않고 밀봉하여 냉동 보관한다."
guide_0173,ingredient_0180,오디,손질,물에 담가두면 당도가 떨어지고 색소 및 영양성분이 손실되므로 흐르는 물에 빠르게 가볍게 씻어낸다.
guide_0174,ingredient_0180,오디,세척,"흐르는 물에 표면을 충분히 씻고, 꼭지나 움푹 들어간 부분은 잔류물이 남기 쉬우므로 특히 꼼꼼히 세척한다."
guide_0175,ingredient_0180,오디,신선도체크,"열매가 검은빛을 띠며 통통하고 무르지 않은 것, 꼭지가 시들지 않은 것이 좋다."
