RCP_SNO,CKG_NM,INQ_CNT,SRAP_CNT,CKG_MTH_ACTO_NM,CKG_STA_ACTO_NM,CKG_MTRL_ACTO_NM,CKG_KND_ACTO_NM,CKG_MTRL_CN,CKG_INBUN_NM,CKG_DODF_NM,CKG_TIME_NM,INQ_CNT_RATE,REVIEW_STAR_NORM_AVG,REVIEW_SENTIMENT_AVG,INQ_CNT_LOG,INQ_CNT_LOG_CENTERED,SRAP_CNT_LOG,SRAP_CNT_LOG_CENTERED,REVIEW_RANK_SCORE
7024545,소고기 가지밥,4273,13,끓이기,영양식,채소류,밥/죽/떡,"[['가지 2개', '230', 'g'], [' 쌀', '250', 'g'], [' 멸치육수팩', '1', '개'], [' 소고기다짐육', '200', 'g'], [' 쪽파', '3', '뿌리'], [' 녹말가루', '1', '큰술'], [' 계란노른자', '1', '개'], [' 참기름', '1', '큰술'], [' 물', '350', 'ml'], [' 올리브오일', '2', '큰술'], [' 두반장', '1', '큰술'], [' 후추', '', '톡톡'], [' 설탕', '1', '작은술'], [' 참기름', '1', '큰술'], [' 맛술', '1', '큰술'], [' 맛술', '1', '큰술'], [' 쯔유', '1', '큰술'], [' 버터', '1', '큰술']]",3인분,중급,30분이내,0.070306201,,,8.360305435879093,0.5916053799412797,2.6390573296152584,0.32738585636080586,
7024547,보쌈무,6346,11,무침,일상,채소류,메인반찬,"[['무', '1/2', '개'], [' 쪽파', '6', '개'], [' 올리고당', '3', '?'], [' 매실청', '2', ''], [' 설탕', '1', ''], [' 멸치 액젓', '1', ''], [' 새우젓', '1', ''], [' 다진 마늘', '1', ''], [' 생강가루', '', '약간'], [' 통깨', '1', '']]",4인분,중급,60분이내,0.104414499,,,8.75573753930647,0.9870374833686562,2.4849066497880004,0.1732351765335478,
7024548,호박 된장찌개,2462,13,끓이기,일상,채소류,찌개,"[['둥근호박', '1', '개'], [' 바지락살', '1', '주먹'], [' 양파', '1', '개'], [' 감자', '2', '개'], [' 청양고추', '2', '개'], [' 홍고추', '1', '개'], [' 대파', '1', '대'], [' 된장', '3', 't'], [' 고추장', '1', 't'], [' 간장', '1', 't'], [' 고춧가루', '1/2', 't'], [' 다진마늘', '1', 't']]",3인분,고급,30분이내,0.040508745,,,7.809135398120538,0.040435342182724376,2.6390573296152584,0.32738585636080586,
7024553,크래미샐러드,1003,9,무침,간식,가공식품류,샐러드,"[['크래미', '360', 'g'], [' 오이', '1', '개'], [' 양파', '1', '개'], [' 파프리카', '', '조금'], [' 머스터드', '5', 't'], [' 홀그레인머스터드', '2', 't'], [' 설탕', '1', 't'], [' 후춧가루', '', '']]",6인분이상,중급,60분이내,0.016502953,,,6.911747300251674,-0.8569527556861392,2.302585092994046,-0.009086380260406646,
7024563,유채나물무침,1455,4,무침,일상,채소류,밑반찬,"[['유채나물', '300', 'g'], [' 다진파', '2', '큰술'], [' 마늘', '1', '큰술'], [' 참치액젓', '2', '큰술'], [' 들기름', '2', '큰술'], [' 통깨', '', '약간'], [' 매실', '1', '큰술']]",2인분,중급,30분이내,0.023939977,,,7.283448228756631,-0.4852518271811821,1.6094379124341003,-0.7022335608203523,
7024580,온면,2440,24,끓이기,야식,기타,국/탕,"[['옥수수면', '1', '인분'], [' 익은김치', '1', '종이컵'], [' 대파 흰부분', '1', '단'], [' 양파', '1/2', ''], [' 당근', '', '조금'], [' 애호박', '', '조금'], [' 사골코인 육수', '2', '알'], [' 식용유', '3', '바퀴'], [' 물', '3', '종이컵'], [' 고춧가루', '1', '수저'], [' 진간장', '1', '수저'], [' 굴소스', '0.5', '수저'], [' 후추', '', '톡톡'], [' 소금', '', '']]",1인분,고급,30분이내,0.040146766,1.0,0.94,7.80016307039296,0.031463014455146876,3.2188758248682006,0.907204351613748,1.94
7024594,맑은콩나물 무국,2763,3,끓이기,일상,채소류,국/탕,"[['콩나물', '', ''], [' 무', '', ''], [' 다진마늘', '', ''], [' 대파', '', ''], [' 소금', '', ''], [' 물', '', '']]",2인분,고급,60분이내,0.045461276,,,7.92443418488756,0.1557341289497467,1.3862943611198906,-0.925377112134562,
7024600,감자된장국,1110,3,끓이기,일상,채소류,국/탕,"[['감자', '', ''], [' 멸치', '', ''], [' 디포리', '', ''], [' 양파', '', ''], [' 대파', '', ''], [' 된장', '', ''], [' 국간장', '', ''], [' 고추장', '', '']]",2인분,고급,60분이내,0.018263488,,,7.01301578963963,-0.7556842662981831,1.3862943611198906,-0.925377112134562,
7024601,새우찜,1850,7,찜,초스피드,해물류,메인반찬,"[['흰다리새우', '', '']]",2인분,중급,60분이내,0.030439146,,,7.523481312573497,-0.24521874336431626,2.0794415416798357,-0.2322299315746168,
7024607,샐러드드레싱,942,21,기타,일상,채소류,샐러드,"[['양상추', '', '취향것'], [' 채소', '', '취향것'], [' 마요네즈', '1', '큰술'], [' 꿀', '1', '큰술'], [' 레몬즙', '2', '큰술'], [' 후추', '', '톡톡']]",2인분,중급,5분이내,0.015499284,,,6.849066282633458,-0.9196337733043558,3.091042453358316,0.7793709801038635,
7024609,그래놀라,1440,5,굽기,영양식,곡류,기타,"[['오트밀', '200', 'g'], [' 캐슈넛', '50', 'g'], [' 아몬드슬라이스', '50', 'g'], [' 건크랜베리', '40', 'g'], [' 설탕', '1', 't'], [' 올리브오일', '3', 't'], [' 메이플시럽', '6', 't'], [' 소금', '0.5', 't']]",6인분이상,중급,60분이내,0.023693173,,,7.273092595999522,-0.4956074599382916,1.791759469228055,-0.5199120040263976,
7024610,머위대들깨볶음,2909,4,볶음,일상,채소류,메인반찬,"[['머위대', '300', 'g'], [' 실파', '4', '줄기'], [' 홍고추', '1', '개'], [' 소금', '1', '작은술'], [' 멸치다시마육수', '6', '큰술'], [' 국간장', '1', '큰술'], [' 참치액', '1/2', '큰술'], [' 들기름', '1', '큰술'], [' 간마늘', '1', '작은술']]",2인분,초급,30분이내,0.047863501,,,7.975908360165538,0.2072083042277244,1.6094379124341003,-0.7022335608203523,
7024622,소고기 주먹밥,1323,6,볶음,일상,소고기,밥/죽/떡,"[['밥', '2', '공기'], [' 소고기 불고기용', '100', 'g'], [' 애호박', '40', 'g'], [' 당근', '20', 'g'], [' 식용유', '1', '큰술'], [' 양파', '60', 'g'], [' 마늘', '4', '개'], [' 배', '20', 'g'], [' 간장', '2', '큰술'], [' 설탕', '1', '큰술'], [' 맛술', '1', '큰술']]",2인분,중급,30분이내,0.021768103,,,7.188412736496954,-0.5802873194408598,1.9459101490553132,-0.3657613241991393,
7024632,파채무침,2423,4,무침,일상,채소류,밑반찬,"[['대파', '2', '개'], [' 액젓', '1', 't'], [' 고춧가루', '1', 't'], [' 설탕', '1/2', 't'], [' 통깨', '', '약간']]",4인분,중급,5분이내,0.039867055,,,7.793174347189205,0.024474291251391556,1.6094379124341003,-0.7022335608203523,
7024633,후라이드치킨,1879,8,튀김,간식,닭고기,기타,"[['닭', '1', 'kg'], [' 치킨파우더', '3', '컵'], [' 물', '2', '컵'], [' 식용유', '', ''], [' 케첩', '200', 'g'], [' 요리당', '500', 'g'], [' 설탕', '200', 'g'], [' 물', '100', 'g'], [' 간장', '100', 'g'], [' 다진마늘', '200', 'g']]",3인분,고급,60분이내,0.030916301,,,7.539027055823995,-0.2296730001138183,2.1972245773362196,-0.11444689591823298,
7024647,스무디,1785,24,기타,초스피드,과일류,차/음료/술,"[['코코넛밀크', '1', '종이컵'], [' 연유', '20', 'ml'], [' 냉동망고', '100', 'g'], [' 체리에이드파우더', '1', '봉'], [' 얼음', '2', '종이컵']]",1인분,고급,10분이내,0.029369663,,,7.487733761436444,-0.28096629450136934,3.2188758248682006,0.907204351613748,
7024655,오란다,1301,2,기타,명절,기타,과자,"[['오란다', '300', 'g'], [' 올리고당', '180', 'g'], [' 설탕', '30', 'g'], [' 버터', '20', 'g'], [' 물', '1', '밥숟갈'], [' 소금', '1', '꼬집']]",4인분,고급,10분이내,0.021406124,,,7.171656822768514,-0.5970432331692992,1.0986122886681098,-1.2130591845863428,
7024656,명이나물장아찌,1963,5,절임,일상,채소류,밑반찬,"[['명이나물', '3', 'kg'], [' 레몬', '1/2', '개'], [' 진간장', '3', '종이컵'], [' 물', '3', '종이컵'], [' 식초', '1.5', '종이컵'], [' 매실액', '1.5', '종이컵']]",6인분이상,고급,10분이내,0.032298402,,,7.582738488914411,-0.18596156702340227,1.791759469228055,-0.5199120040263976,
7024668,차돌박이해물야끼 우동,1128,3,볶음,일상,해물류,면/만두,"[['해물믹스', '1', '봉지'], [' 우동 사리면', '1', '봉지'], [' 차돌박이', '100', 'g'], [' 표고버섯', '1', '개'], [' 양파', '1/2', '개'], [' 당근', '1/3', '개'], [' 고추장', '1', 't'], [' 고추가루', '2', 't'], [' 간장', '1', 't'], [' 굴소스', '1', 't'], [' 맛술', '1', 't'], [' 매실액', '1', 't'], [' 후추', '0.5', 't']]",2인분,고급,30분이내,0.018559653,1.0,-0.8799999999999999,7.029087564149662,-0.7396124917881517,1.3862943611198906,-0.925377112134562,0.1200000000000001
7024669,순살 감자탕,7251,14,끓이기,일상,돼지고기,국/탕,"[['돼지고기 사태', '1.2', 'kg'], [' 대파', '200', 'g'], [' 감자', '1', '개'], [' 양파', '1', '개'], [' 깻잎', '20', '장'], [' 된장', '4', 't'], [' 고추장', '1', 't'], [' 고춧가루', '3', 't'], [' 간마늘', '3', 't'], [' 소고기 다시다', '1', 't'], [' 미원', '1/3', 't'], [' 들깨가루', '4', 't'], [' 후추', '', '적당량']]",6인분이상,고급,90분이내,0.119305,,,8.889032571874742,1.1203325159369282,2.70805020110221,0.3963787278477575,
7024671,계란죽,2770,118,끓이기,일상,달걀/유제품,밥/죽/떡,"[['찬밥', '130', 'g'], [' 계란', '2', '개'], [' 대파', '1', '개'], [' 물', '500', 'ml'], [' 멸치다시팩', '1', '개'], [' 참기름', '1', 't'], [' 참치액', '', '소량'], [' 소금', '', '소량'], [' 김가루', '', '소량'], [' 통깨', '', '소량'], [' 후추', '', '소량']]",1인분,고급,30분이내,0.045576452,1.0,0.95,7.9269635448629785,0.15826348892516506,4.77912349311153,2.467452019857077,1.95
7024672,계란 케찹볶음밥,1556,1,볶음,일상,쌀,밥/죽/떡,"[['공기밥', '200', 'g'], [' 계란', '2', '개'], [' 양파', '1/4', ''], [' 당근', '30', 'g'], [' 햄', '30', 'g'], [' 스위트콘', '30', 'g'], [' 대파', '1', '개'], [' 케첩', '2', 't'], [' 후추', '', '소량'], [' 통깨', '', '소량']]",1인분,중급,30분이내,0.02560179,,,7.350516171833998,-0.418183884103815,0.6931471805599453,-1.6185242926945071,
7024683,돼지보쌈,5474,4,삶기,손님접대,돼지고기,메인반찬,"[['돼지고기 앞다리살', '1', 'kg'], [' 대파', '', ''], [' 월계수잎', '', ''], [' 양파', '', ''], [' 된장', '', '']]",6인분이상,고급,60분이내,0.090066966,,,8.607947554684701,0.8392474987468876,1.6094379124341003,-0.7022335608203523,
7024684,에그마요쉬림프샌드위치,2800,4,굽기,일상,달걀/유제품,빵,"[['계란', '2', '개'], [' 마요네즈', '1.5', 't'], [' 설탕', '1', 't'], [' 후추', '', '적당량'], [' 새우', '4', '개'], [' 페페론치노', '2', '개'], [' 후추', '', '적당량'], [' 어린잎채소', '', '적당량'], [' 파슬리', '', '적당량']]",1인분,고급,30분이내,0.046070059,,,7.937731775260109,0.16903171932229544,1.6094379124341003,-0.7022335608203523,
7024687,미숫가루,1068,12,기타,기타,기타,기타,"[['미숫가루', '', ''], [' 우유', '150', 'ml']]",1인분,초급,5분이내,0.017572437,1.0,0.9199999999999999,6.974478911025045,-0.7942211449127683,2.5649493574615367,0.2532778842070842,1.92
7024692,소떡소떡,1898,3,굽기,간식,쌀,밥/죽/떡,"[['떡볶이떡', '18', '개'], [' 비엔나소세지', '12', '개'], [' 들기름', '2', 't'], [' 식용유', '2', 't'], [' 케찹', '2.5', 't'], [' 식초', '0.3', 't'], [' 설탕', '1', 't'], [' 올리고당', '2', 't'], [' 굴소스', '0.3', 't'], [' 물', '2', 't']]",3인분,중급,30분이내,0.031228919,1.0,0.98,7.549082710812286,-0.21961734512552766,1.3862943611198906,-0.925377112134562,1.98
7024696,멍게무침,2756,1,무침,일상,해물류,밑반찬,"[['멍게', '300', 'g'], [' 고운 고춧가루', '3', '스푼'], [' 다진 마늘', '0.5', '스푼'], [' 꽃소금', '0.5', '스푼'], [' 매실청', '1', '스푼'], [' 알룰로스', '1', '스푼'], [' 생강가루', '2', '꼬집'], [' 통깨', '', '약간']]",6인분이상,초급,30분이내,0.045346101,,,7.921898411023797,0.15319835508598345,0.6931471805599453,-1.6185242926945071,
7024697,소불고기,10926,2,볶음,일상,소고기,메인반찬,"[['소고기 불고기', '600', 'g'], [' 느타리버섯', '60', 'g'], [' 팽이버섯', '100', 'g'], [' 양파', '1/2', '개'], [' 당근', '30', 'g'], [' 꽈리고추', '7', '개'], [' 대파', '1/2', '개'], [' 양조간장', '100', 'ml'], [' 무청', '50', 'ml'], [' 참치액', '3', '스푼'], [' 다진마늘', '1', '스푼'], [' 맛술', '2', '스푼'], [' 생강가루', '2', '꼬집'], [' 참기름', '1', '스푼'], [' 식용유', '1', '스푼'], [' 통깨', '1', '스푼'], [' 후추', '', '조금']]",4인분,중급,15분이내,0.179771953,,,9.298992069570746,1.5302920136329323,1.0986122886681098,-1.2130591845863428,
7024703,오이지무침,7255,7,무침,일상,채소류,밑반찬,"[['오이지', '3', '개'], [' 대파 썬 것', '2', '스푼'], [' 고춧가루', '1', '스푼'], [' 다진마늘', '0.5', '스푼'], [' 깨 갈은것', '1', '스푼'], [' 참기름', '0.5', '스푼']]",4인분,중급,10분이내,0.119370815,,,8.889583991794973,1.1208839358571598,2.0794415416798357,-0.2322299315746168,
7024705,마제구리,1645,5,볶음,일상,기타,면/만두,"[['너구리', '1', '봉'], [' 부추', '30', 'g'], [' 김가루', '', ''], [' 가쓰오부시', '', ''], [' 계란노른자', '', ''], [' 참기름', '', ''], [' 후추', '', ''], [' 깨', '', ''], [' 고춧가루', '0.5', 't'], [' 다진 마늘', '0.5', 't'], [' 식용유', '2', 't'], [' 설탕', '1', 't'], [' 진간장', '1', 't']]",1인분,중급,30분이내,0.02706616,,,7.406103381237015,-0.36259667470079826,1.791759469228055,-0.5199120040263976,
7024709,미나리장아찌,1464,4,절임,일상,채소류,기타,"[['미나리 줄기', '1', '단'], [' 청양고추', '14', '개'], [' 물', '350', 'g'], [' 식초', '100', 'g'], [' 설탕', '80', 'g']]",6인분이상,고급,30분이내,0.02408806,,,7.289610521451167,-0.47908953448664615,1.6094379124341003,-0.7022335608203523,
7024722,애호박 젓국,2171,119,끓이기,일상,채소류,국/탕,"[['애호박', '1', '개'], [' 청양고추', '2', '개'], [' 대파', '1', '대'], [' 양파', '1', '개'], [' 물', '0.8~1', 'l'], [' 연두', '2', '큰술'], [' 다진마늘', '1', '큰술'], [' 유기농 손두부', '1/2', '모'], [' 새우젓', '2', '큰술']]",6인분이상,고급,60분이내,0.03572075,,,7.683403681053826,-0.08529637488398745,4.787491742782046,2.4758202695275933,
7024723,대저토마토카프레제,1860,3,기타,초스피드,채소류,샐러드,"[['작은 대저토마토', '3', '개'], [' 생모짜렐라치즈', '1', '봉지'], [' 바질', '5-6', '잎'], [' 올리브오일', '2', '스푼'], [' 꿀', '1/3', '티스푼']]",2인분,고급,10분이내,0.030603682,,,7.528869256642251,-0.2398307992955626,1.3862943611198906,-0.925377112134562,
7024733,감자볶음탕,1612,111,끓이기,일상,채소류,국/탕,"[['감자', '4', '개'], [' 떡볶이떡', '150', 'g'], [' 대파', '1', '대'], [' 깻잎', '2', '장'], [' 새송이버섯', '1', '개'], [' 당근', '1', '개'], [' 양파', '1', '개'], [' 청양고추', '1', '개'], [' 물', '900', 'ml'], [' 고춧가루', '2', '숟가락'], [' 다진마늘', '1', '숟가락'], [' 올리고당', '1', '숟가락'], [' 진간장', '2', '숟가락'], [' 식용유', '1', '숟가락'], [' 매실액', '1', '숟가락'], [' 참치액', '1', '숟가락'], [' 미림', '1', '숟가락'], [' 물', '4', '숟가락']]",3인분,고급,60분이내,0.026523191,,,7.385851078125209,-0.3828489778126043,4.718498871295094,2.4068273980406416,
7024734,족발덮밥,1717,13,끓이기,일상,육류,밥/죽/떡,"[['족발', '360', 'g'], [' 진간장', '8', '큰술'], [' 황설탕', '4', '큰술'], [' 양파', '260', 'g'], [' 삶은 계란', '6', '개'], [' 밥', '600', 'g'], [' 물', '900', 'ml'], [' 다진마늘', '1', '큰술'], [' 다진 홍고추', '2', '큰술'], [' 다진 청양고추', '1', '큰술'], [' 까나리액젓', '3', '큰술'], [' 황설탕', '3', '큰술'], [' 식초', '3', '큰술']]",3인분,중급,60분이내,0.028250819,,,7.4489161025442,-0.3197839533936131,2.6390573296152584,0.32738585636080586,
7024736,마블링라떼,2606,3,기타,일상,달걀/유제품,차/음료/술,"[['우유', '80', 'ml'], [' 동물성 휘핑크림', '40', 'g'], [' 바닐라시럽', '15', 'g'], [' 에스프레소', '2', '샷'], [' 물', '100', 'ml']]",1인분,고급,10분이내,0.042878062,,,7.865955413933502,0.09725535799568874,1.3862943611198906,-0.925377112134562,
7024743,묵은지참치김밥,914,8,기타,도시락,기타,밥/죽/떡,"[['조미김 大', '5', '장'], [' 참치 캔 小', '2', '캔'], [' 마요네즈', '3', '스푼'], [' 후추', '', ''], [' 묵은지', '10', '줄'], [' 청양고추', '', ''], [' 참기름', '', ''], [' 소금', '2', '꼬집'], [' 참기름', '2', '스푼'], [' 통깨', '', '']]",5인분,초급,30분이내,0.015038584,,,6.818924065275521,-0.9497759906622925,2.1972245773362196,-0.11444689591823298,
7024772,부추계란국,1625,34,끓이기,일상,달걀/유제품,국/탕,"[['계란', '3', '개'], [' 부추', '30', 'g'], [' 양파', '1/2', '개'], [' 통마늘', '5', '개'], [' 멸치다시마육수', '450', 'ml'], [' 국간장', '', ''], [' 멸치액젓', '', ''], [' 후춧가루', '', ''], [' 소금', '', ''], [' 참기름', '', '소량']]",4인분,고급,10분이내,0.026737088,,,7.3938782901077555,-0.3748217658300579,3.5553480614894135,1.243676588234961,
7024780,깻잎장아찌,12244,15,무침,초스피드,채소류,밑반찬,"[['깻잎', '40~50', '장'], [' 양파', '1', '개'], [' 매실액', '2', 't'], [' 올리고당', '2', 't'], [' 다진마늘', '1', 't'], [' 고춧가루', '2', 't'], [' 물', '10', 't']]",4인분,고급,10분이내,0.201457788,,,9.412872969386267,1.644172913448454,2.772588722239781,0.4609172489853286,
7024792,개두릅나물무침,2000,0,무침,영양식,채소류,밑반찬,"[['엄나무순', '300', 'g'], [' 멸치액젓', '1/2', ''], [' 소금', '1/10', ''], [' 다진마늘', '1', ''], [' 참기름', '2', ''], [' 통깨', '1', '']]",4인분,초급,2시간이내,0.032907185,,,7.601402334583733,-0.16729772135408005,0.0,-2.3116714732544525,
7024809,아보카도 훈제연어 크로와상샌드위치,1161,3,기타,간식,해물류,빵,"[['훈제연어', '120', 'g'], [' 아보카도', '1', '개'], [' 크로와상', '2', '개'], [' 오이피클', '1', '개'], [' 로메인상추', '4', '장'], [' 체다치즈', '2', '장'], [' 마요네즈', '1', '큰술'], [' 허니머스타드', '0.5', '큰술'], [' 레몬즙', '1', '큰술'], [' 파슬리가루', '0.5', '큰술'], [' 꿀', '1', '큰술'], [' 후추', '', '톡톡']]",2인분,초급,30분이내,0.019102621,,,7.057897937411856,-0.7108021185259572,1.3862943611198906,-0.925377112134562,
7024812,헤이즐럿라떼,2698,3,기타,일상,달걀/유제품,차/음료/술,"[['얼음', '', '적당량'], [' 우유', '120', 'ml'], [' 헤이즐넛시럽', '15', 'g'], [' 에스프레소', '2', '샷']]",1인분,고급,10분이내,0.044391793,,,7.900636613018005,0.13193655708019136,1.3862943611198906,-0.925377112134562,
7024814,매운등갈비찜,7553,19,조림,술안주,돼지고기,메인반찬,"[['등갈비', '1', 'kg'], [' 양파', '1/2', ''], [' 당면', '1', '인분'], [' 월계수잎', '3~5', '장'], [' 진간장', '5', 't'], [' 설탕', '2.5', 't'], [' 맛술', '3', 't'], [' 고춧가루', '3', 't'], [' 다진생강', '', '조금'], [' 후추', '0.5', 't'], [' 통깨', '1', 't'], [' 다진마늘', '1', 't']]",3인분,중급,60분이내,0.124273985,,,8.929832503272403,1.1611324473345892,2.995732273553991,0.6840608002995383,
