RCP_SNO,CKG_NM,INQ_CNT,SRAP_CNT,CKG_MTH_ACTO_NM,CKG_STA_ACTO_NM,CKG_MTRL_ACTO_NM,CKG_KND_ACTO_NM,CKG_MTRL_CN,CKG_INBUN_NM,CKG_DODF_NM,CKG_TIME_NM,INQ_CNT_RATE,REVIEW_STAR_NORM_AVG,REVIEW_SENTIMENT_AVG,INQ_CNT_LOG,INQ_CNT_LOG_CENTERED,SRAP_CNT_LOG,SRAP_CNT_LOG_CENTERED,REVIEW_RANK_SCORE,INQ_CNT_2024,INQ_CNT_RATE_2024,INQ_CNT_LOG_2024,INQ_CNT_LOG_CENTERED_2024,INQ_CNT_2026,INQ_CNT_2026_CRAWLED_AT_UTC,INQ_CNT_DELTA_2024_2026,INQ_CNT_GROWTH_RATE_2024_2026,INQ_CNT_RATE_2026,INQ_CNT_LOG_2026,INQ_CNT_LOG_CENTERED_2026
7017002,오리주물럭,10371,66,볶음,영양식,육류,메인반찬,"[['오리 슬라이스', '300', 'g'], [' 양파', '1', '개'], [' 대파', '1/2', '대'], [' 당근', '1/4', '개'], [' 고춧가루', '1', 't'], [' 진간장', '3', 't'], [' 멸치 액젓', '1', 't'], [' 설탕', '2', 't'], [' 다진 마늘', '2', 't'], [' 참기름', '1', 't'], [' 후추', '', '약간'], [' 생강가루', '', '약간'], [' 맛술', '1', 't'], [' 참기름', '1', 't']]",4인분,중급,60분이내,0.170640209,1.0,0.96,9.246865146658555,1.4781650907207418,4.204692619390966,1.8930211461365127,1.96,10371,0.170640209,9.246865146658555,1.4781650907207418,21769,2026-07-07T06:08:27.995163+00:00,11398.0,1.0990261305563591,0.13096813784473216,9.988288154228593,1.482756809770322
7017003,김치 비지찌개,3521,13,끓이기,일상,돼지고기,찌개,"[['돼지고기 찌개용', '300', 'g'], [' 신 김치', '2', '줌'], [' 콩비지', '300', 'g'], [' 대파', '1/2', '대'], [' 청양고추', '1', '개'], [' 홍고추', '', '약간'], [' 양파', '1/2', '개'], [' 코인 육수', '1', '개'], [' 다진 마늘', '1', 't'], [' 후추', '', '약간'], [' 국간장', '0.5', 't']]",4인분,중급,60분이내,0.0579331,1.0,0.96,8.166784289056151,0.3980842331183378,2.6390573296152584,0.3273858563608058,1.96,3521,0.0579331,8.166784289056151,0.3980842331183378,4417,2026-07-07T06:08:30.592612+00:00,896.0,0.2544731610337972,0.02657385570582856,8.393442383980062,-0.11208896047820893
7017004,콩나물 무밥,1772,14,기타,일상,채소류,밥/죽/떡,"[['쌀', '2', '컵'], [' 무', '100', 'g'], [' 당근', '', '약간'], [' 표고버섯', '3', '장'], [' 건다시마', '2', '장'], [' 홍고추', '1/2', '개'], [' 부추', '', '약간'], [' 다진 마늘', '1/2', 't'], [' 고춧가루', '1', 't'], [' 설탕', '1/2', 't'], [' 진간장', '3', 't'], [' 참기름', '1', 't'], [' 통깨', '1', 't']]",4인분,고급,30분이내,0.029155766,,,7.480428306074208,-0.2882717498636058,2.70805020110221,0.3963787278477575,,1772,0.029155766,7.480428306074208,-0.2882717498636058,2420,2026-07-07T06:08:33.041531+00:00,648.0,0.3656884875846501,0.014559368532511913,7.791935956938058,-0.713595387520213
7017007,짬뽕국,1095,8,끓이기,일상,기타,국/탕,"[['돼지고기', '2', 'kg'], [' 오징어', '1', 'kg'], [' 조개살', '1', 'kg'], [' 배추', '1', 'kg'], [' 청경채', '1', 'kg'], [' 마늘', '100', 'g'], [' 대파', '3', '개'], [' 고춧가루', '200', 'g'], [' 소금', '50', 'g'], [' 다시다', '50', 'g'], [' 후추', '50', 'g'], [' 미림', '50', 'ml'], [' 다시마', '1', '개']]",6인분이상,중급,60분이내,0.018016684,,,6.999422467507961,-0.7692775884298522,2.19722457733622,-0.1144468959182329,,1095,0.018016684,6.999422467507961,-0.7692775884298522,2451,2026-07-07T06:08:35.145724+00:00,1356.0,1.2383561643835617,0.014745872840159793,7.804659297056102,-0.7008720474021688
7017008,배추전,9190,10,부침,일상,채소류,메인반찬,"[['배춧잎', '10', '장'], [' 밀가루', '100', 'g'], [' 부침가루', '100', 'g'], [' 물', '450', 'ml'], [' 계란', '1', '개'], [' 물', '1', '스푼'], [' 잔파', '', '조금'], [' 매실액', '1', '스푼'], [' 통깨', '', '조금'], [' 고춧가루', '', '조금'], [' 참기름', '1', '스푼']]",2인분,고급,30분이내,0.151208516,,,9.12598002335811,1.3572799674202969,2.3978952727983707,0.0862237995439181,,9190,0.151208516,9.12598002335811,1.3572799674202969,12663,2026-07-07T06:08:37.362721+00:00,3473.0,0.3779107725788901,0.07618400154016461,9.446518601560848,0.9409872571025772
7017009,파닭,11779,60,부침,술안주,닭고기,메인반찬,"[['닭다리살', '300', 'g'], [' 청양고추', '1/2', '개'], [' 대파', '1/2', '대'], [' 우유', '100', 'ml'], [' 마늘', '4', '알'], [' 소금', '1/2', 't'], [' 후추', '', '약간'], [' 물엿', '4', 't'], [' 맛술', '4', 't'], [' 설탕', '3', 't'], [' 다진 마늘', '1/2', 't'], [' 물', '4', 't']]",3인분,고급,60분이내,0.193806868,,,9.374158457205578,1.6054584012677644,4.110873864173311,1.7992023909188588,,11779,0.193806868,9.374158457205578,1.6054584012677644,14187,2026-07-07T06:08:39.555790+00:00,2408.0,0.20443161558706172,0.08535279395485393,9.560151815893512,1.054620471435241
7017010,구운 계란,3453,5,기타,일상,달걀/유제품,기타,"[['계란', '10', '개']]",4인분,중급,2시간이상,0.056814255,,,8.147288258706624,0.3785882027688103,1.791759469228055,-0.5199120040263976,,3453,0.056814255,8.147288258706624,0.3785882027688103,10512,2026-07-07T06:08:41.314625+00:00,7059.0,2.0443092962641183,0.0632430090965972,9.26036786557583,0.754836521117559
7017012,양배추 밥,19350,651,볶음,초스피드,채소류,밥/죽/떡,"[['양배추', '100', 'g'], [' 식초', '', '약간'], [' 밥', '1', '공기'], [' 물', '3', '숟가락'], [' 달걀', '1', '개'], [' 김가루', '', '약간'], [' 참기름', '1', '숟가락'], [' 진간장', '4', '숟가락'], [' 다진 마늘', '1', '숟가락'], [' 청양고추', '2', '개'], [' 대파', '1/4', '개'], [' 다진 양파', '2', '숟가락'], [' 통깨', '1', '숟가락']]",1인분,고급,15분이내,0.318377018,1.0,0.98,9.870499376709148,2.1017993207713346,6.480044561926653,4.168373088672201,1.98,19350,0.318377018,9.870499376709148,2.1017993207713346,22218,2026-07-07T06:08:43.555141+00:00,2868.0,0.14821705426356588,0.1336694421716321,10.008703057680439,1.5031717132221676
7017013,연유라떼,3915,7,기타,일상,달걀/유제품,차/음료/술,"[['얼음', '', '적당량'], [' 우유', '100', 'ml'], [' 연유', '10', 'g'], [' 에스프레소', '2', '샷']]",1인분,고급,10분이내,0.064415815,,,8.272826003650401,0.5041259477125877,2.079441541679836,-0.2322299315746168,,3915,0.064415815,8.272826003650401,0.5041259477125877,5536,2026-07-07T06:08:45.211045+00:00,1621.0,0.4140485312899106,0.03330605958511816,8.619208116822968,0.11367677236469653
7017014,부대볶음,1442,17,볶음,일상,가공식품류,메인반찬,"[['소시지', '2', '개'], [' 통조림햄', '200', 'g'], [' 양파', '1/2', '개'], [' 대파', '1/2', '대'], [' 양배추', '5-6', '장'], [' 마늘', '2', '알'], [' 베이크드빈스', '3', 't'], [' 물', '4', 't'], [' 토마토케첩', '2', 't'], [' 올리고당', '1', 't'], [' 설탕', '1', 't'], [' 고춧가루', '2', 't'], [' 진간장', '2', 't'], [' 후추', '', '적당량'], [' 슬라이스치즈', '1', '장'], [' 식용유', '', '적당량'], [' 통깨', '', '적당량']]",4인분,중급,15분이내,0.023726081,,,7.274479558773871,-0.4942204971639423,2.8903717578961645,0.578700284641712,,1442,0.023726081,7.274479558773871,-0.4942204971639423,3102,2026-07-07T06:08:47.129776+00:00,1660.0,1.1511789181692094,0.01866246330076527,8.04012466444838,-0.4654066800098917
7017015,참치 두부김치,4568,25,볶음,술안주,가공식품류,김치/젓갈/장류,"[['두부', '300', 'g'], [' 배추김치', '6', '잎'], [' 양파', '1/2', '개'], [' 참치캔', '150', 'g'], [' 고춧가루', '1.5', 't'], [' 설탕', '1', 't'], [' 진간장', '1', 't'], [' 미림', '2', 't'], [' 소금', '3', '번'], [' 통깨', '', '적당량'], [' 참기름', '', '적당량']]",2인분,고급,2시간이내,0.075160011,,,8.427049641563272,0.6583495856254586,3.258096538021482,0.9464250647670296,,4568,0.075160011,8.427049641563272,0.6583495856254586,5097,2026-07-07T06:08:48.717476+00:00,529.0,0.11580560420315236,0.030664917938104636,8.53660358493606,0.03107224047778878
7017021,순대볶음,11855,7,볶음,술안주,가공식품류,메인반찬,"[['순대', '500', 'g'], [' 양파', '1/2', '개'], [' 당근', '1/4', '개'], [' 대파', '1', '대'], [' 양배추', '5-6', '장'], [' 깻잎', '10', '장'], [' 홍고추', '1', '개'], [' 청고추', '1', '개'], [' 식용유', '', '적당량'], [' 참기름', '', '적당량'], [' 통깨', '', '적당량'], [' 후추', '', '적당량'], [' 고춧가루', '1.5', 't'], [' 설탕', '1', 't'], [' 들깨가루', '1', 't'], [' 카레가루', '0.5', 't'], [' 진간장', '2', 't'], [' 미림', '2', 't']]",4인분,중급,30분이내,0.195057341,,,9.380589347535867,1.6118892915980538,2.079441541679836,-0.2322299315746168,,11855,0.195057341,9.380589347535867,1.6118892915980538,14016,2026-07-07T06:08:51.052713+00:00,2161.0,0.18228595529312527,0.08432401212879627,9.548026157663058,1.0424948132047867
7017023,두부전골,2375,6,끓이기,손님접대,가공식품류,메인반찬,"[['물', '1.5', 'l'], [' 청경채', '300', 'g'], [' 두부', '1~1.5', '모'], [' 배추', '6', '장'], [' 대파', '1', '대'], [' 표고버섯', '3-5', '개'], [' 마늘', '2', '알'], [' 닭안심', '4', '덩이'], [' 설탕', '1/3', 't'], [' 미림', '2', 't'], [' 후추', '', '적당량'], [' 생강가루', '1/2', 't'], [' 진간장', '1/2', 't'], [' 국간장', '1/2', 't'], [' 굵은소금', '1', 't'], [' 다시마', '2', '장'], [' 국물용 멸치', '', '적당히'], [' 페페론치노', '2-3', '개']]",4인분,중급,30분이내,0.039077283,,,7.773173680482536,0.0044736245447225,1.9459101490553128,-0.3657613241991393,,2375,0.039077283,7.773173680482536,0.0044736245447225,3250,2026-07-07T06:08:53.493942+00:00,875.0,0.3684210526315789,0.01955287096308418,8.086717920303906,-0.41881342415436507
7017024,깻잎쌈밥,8443,473,기타,도시락,쌀,밥/죽/떡,"[['밥', '1', '공기'], [' 참치', '75', 'g'], [' 깻잎', '9-10', '장'], [' 참기름', '2', 't'], [' 소금', '1/3', 't'], [' 고추장', '1/2', 't'], [' 통깨', '', '적당량'], [' 물', '', '적당히']]",1인분,초급,15분이내,0.138917683,1.0,-0.1,9.041211408968213,1.2725113530303975,6.161207321695077,3.849535848440624,0.8999999999999999,8443,0.138917683,9.041211408968213,1.2725113530303975,10349,2026-07-07T06:08:55.946247+00:00,1906.0,0.22574914130048562,0.06226235741444867,9.244741798693514,0.7392104542352431
7017025,계란 야채죽,2113,16,끓이기,일상,채소류,밥/죽/떡,"[['물', '400', 'ml'], [' 밥', '1', '공기'], [' 양파', '1/4', '개'], [' 당근', '1/8', '개'], [' 대파', '1/3', '대'], [' 계란', '1', '알'], [' 다시마', '1', '장'], [' 국물용 멸치', '2-3', '마리'], [' 소금', '1.5', 't'], [' 후추', '', '적당량'], [' 참기름', '', '적당량']]",1인분,초급,15분이내,0.034766441,,,7.656337166430183,-0.1123628895076302,2.833213344056216,0.5215418708017636,,2113,0.034766441,7.656337166430183,-0.1123628895076302,2409,2026-07-07T06:08:58.292143+00:00,296.0,0.14008518693800284,0.014493189584636858,7.787382026484701,-0.7181493179735705
7017031,시금치된장국,11317,15,끓이기,일상,채소류,국/탕,"[['시금치', '200', 'g'], [' 팽이버섯', '52', 'g'], [' 양파', '45', 'g'], [' 코인육수', '2', '개'], [' 대파', '23', 'g'], [' 다진 마늘', '0.7', '큰술'], [' 쌀뜨물', '1.2', 'l'], [' 된장', '1', '큰술'], [' 쌈장', '0.5', '큰술'], [' 까나리액젓', '1.5', '큰술']]",3인분,고급,60분이내,0.186205308,,,9.334149657702469,1.565449601764655,2.772588722239781,0.4609172489853286,,11317,0.186205308,9.334149657702469,1.565449601764655,26719,2026-07-07T06:09:00.245833+00:00,15402.0,1.3609613855261995,0.16074866438850652,10.193167627650581,1.68763628319231
7017033,유자청무생채,2094,75,무침,초스피드,채소류,샐러드,"[['무 작은거', '1', '개'], [' 유자청', '2', '큰술'], [' 식초', '2', '큰술'], [' 다진마늘', '1/2', '큰술'], [' 건고추 다진것', '1', '개'], [' 대파', '', '약간']]",4인분,초급,30분이내,0.034453823,1.0,0.8999999999999999,7.647308832356238,-0.1213912235815755,4.330733340286331,2.0190618670318785,1.9,2094,0.034453823,7.647308832356238,-0.1213912235815755,4050,2026-07-07T06:09:01.998067+00:00,1956.0,0.9340974212034384,0.024365885353997207,8.30671904320269,-0.1988123012555807
7017034,우거지 선지국,2317,3,끓이기,일상,가공식품류,국/탕,"[['선지 650g', '1', '팩'], [' 한우 양', '1', 'kg'], [' 삶은 우거지', '700', 'g'], [' 대파', '5', '대'], [' 시판 곰탕 육수', '700', 'g'], [' 물', '5', 'l'], [' 밀가루', '2', '큰술'], [' 소주', '1/2', '컵'], [' 대파 잎', '2', '대'], [' 양파', '1', '개'], [' 마늘', '10', '개'], [' 생강', '5', 'g'], [' 통후추', '20', '알'], [' 생강청', '1', '큰술'], [' 고춧가루', '12', '큰술'], [' 국간장', '5', '큰술'], [' 액젓', '3', '큰술'], [' 된장', '1', '큰술'], [' 맛술', '3', '큰술'], [' 다시다', '1/2', '큰술'], [' 고추기름', '2', '큰술'], [' 후춧가루', '1/2', '큰술']]",6인분이상,고급,90분이내,0.038122974,,,7.748460023899697,-0.0202400320381164,1.3862943611198906,-0.925377112134562,,2317,0.038122974,7.748460023899697,-0.0202400320381164,4536,2026-07-07T06:09:03.771559+00:00,2219.0,0.9577039274924471,0.027289791596476872,8.420021279663963,-0.0855100647943079
7017039,유산슬달걀덮밥,1412,21,볶음,일상,채소류,밥/죽/떡,"[['달걀', '3', '개'], [' 새우', '10', '마리'], [' 소금', '1', '꼬집'], [' 대파', '1/2', '대'], [' 식용유', '5', 't'], [' 표고버섯', '2~3', '개'], [' 죽순', '60', 'g'], [' 당근', '40', 'g'], [' 간장', '1', 't'], [' 물', '500', 'ml'], [' 맛술', '2', 't'], [' 굴소스', '2', 't'], [' 설탕', '1/2', 't'], [' 고추장', '2/3', 't'], [' 전분물', '6', 't']]",4인분,고급,30분이내,0.023232473,,,7.253470382684528,-0.5152296732532857,3.091042453358316,0.7793709801038635,,1412,0.023232473,7.253470382684528,-0.5152296732532857,2149,2026-07-07T06:09:05.293835+00:00,737.0,0.5219546742209632,0.012928959907590123,7.673223121121708,-0.8323082233365628
7017042,딸기라떼,2073,7,기타,간식,과일류,차/음료/술,"[['딸기', '200', 'g'], [' 우유', '150', 'ml'], [' 생크림', '50', 'ml'], [' 꿀', '', '취향껏'], [' 황설탕', '2', 't'], [' 레몬즙', '1', 't'], [' 식초', '1', 't']]",2인분,고급,5분이내,0.034108298,,,7.637234388789473,-0.1314656671483405,2.079441541679836,-0.2322299315746168,,2073,0.034108298,7.637234388789473,-0.1314656671483405,3750,2026-07-07T06:09:07.106058+00:00,1677.0,0.808972503617945,0.02256100495740482,8.229777750081887,-0.27575359437638447
7017052,마늘빵,1661,8,굽기,일상,기타,빵,"[['식빵 4장', '200', 'g'], [' 버터', '20', 'g'], [' 홍고추 1개', '17', 'g'], [' 양파', '', ''], [' 대파', '', ''], [' 다진 마늘', '1', '큰술'], [' 파슬리가루', '0.4', '큰술']]",2인분,고급,30분이내,0.027329417,,,7.415776975415394,-0.3529230805224195,2.19722457733622,-0.1144468959182329,,1661,0.027329417,7.415776975415394,-0.3529230805224195,1813,2026-07-07T06:09:09.480358+00:00,152.0,0.09151113786875377,0.01090749386340665,7.503289630675082,-1.0022417137831896
7017058,팽이버섯 김말이 간장조림,3256,28,조림,일상,버섯류,메인반찬,"[['김', '2', '장'], [' 팽이버섯', '2', '봉'], [' 쪽파', '2~3', '줄기'], [' 전분가루', '3', '스푼'], [' 올리고당', '2', '스푼'], [' 다진 마늘', '1', '스푼'], [' 맛술', '1', '스푼'], [' 굴 소스', '1/2', '스푼'], [' 후추', '', '약간'], [' 통깨', '', '약간']]",2인분,초급,15분이내,0.053572898,,,8.088561805276234,0.3198617493384201,3.367295829986474,1.0556243567320216,,3256,0.053572898,8.088561805276234,0.3198617493384201,4020,2026-07-07T06:09:11.280749+00:00,764.0,0.23464373464373464,0.02418539731433797,8.299285906897275,-0.20624543756099634
7017060,백합무침,1349,5,무침,술안주,해물류,밑반찬,"[['백합', '350', 'g'], [' 무', '50', 'g'], [' 쑥갓', '150', 'g'], [' 오이', '1/4', '개'], [' 양조간장', '1', '큰술'], [' 꽃게맛 간장', '2', '큰술'], [' 다진마늘', '1', '작은술'], [' 물엿', '3', '큰술'], [' 고춧가루', '4', '큰술'], [' 들기름', '1', '큰술'], [' 통깨', '', '솔솔']]",4인분,중급,60분이내,0.022195896,,,7.2078598714324755,-0.5608401845053379,1.791759469228055,-0.5199120040263976,,1349,0.022195896,7.2078598714324755,-0.5608401845053379,3145,2026-07-07T06:09:13.560560+00:00,1796.0,1.3313565604151223,0.018921162824276843,8.053887083618223,-0.45164426084004816
7017065,양배추 청경채무침,1057,16,무침,다이어트,채소류,밑반찬,"[['양배추', '', '조금'], [' 청경채', '3', '개'], [' 식초', '', '조금'], [' 매실액', '1', '숟갈'], [' 물', '1', '숟갈'], [' 들기름', '1', '숟갈'], [' 통깨', '', '조금']]",1인분,중급,15분이내,0.017391447,,,6.964135612418245,-0.8045644435195687,2.833213344056216,0.5215418708017636,,1057,0.017391447,6.964135612418245,-0.8045644435195687,2325,2026-07-07T06:09:15.681529+00:00,1268.0,1.1996215704824977,0.01398782307359099,7.75190533307861,-0.7536260113796613
7017066,훈제삼겹살쌈무말이,1680,24,굽기,손님접대,돼지고기,메인반찬,"[['훈제삼겹살', '350', 'g'], [' 노랑 파프리카', '1', '개'], [' 빨강 파프리카', '1', '개'], [' 무순', '1', '팩'], [' 쌈무', '1', '팩'], [' 설탕', '1', '스푼'], [' 소금', '0.3', '스푼'], [' 식초', '1', '스푼'], [' 물', '1', '스푼']]",4인분,고급,15분이내,0.027642036,,,7.427144133408616,-0.3415559225291975,3.218875824868201,0.907204351613748,,1680,0.027642036,7.427144133408616,-0.3415559225291975,2479,2026-07-07T06:09:17.210112+00:00,799.0,0.47559523809523807,0.014914328343841748,7.8160138391590275,-0.6895175052992437
7017071,콩나물 무나물,1002,5,끓이기,일상,채소류,밑반찬,"[['콩나물', '200', 'g'], [' 무나물', '1', '줌'], [' 소금', '1', '티스푼'], [' 참기름', '2', '스푼'], [' 물', '350', 'ml']]",3인분,초급,30분이내,0.0164865,,,6.910750787961936,-0.8579492679758776,1.791759469228055,-0.5199120040263976,,1002,0.0164865,6.910750787961936,-0.8579492679758776,2287,2026-07-07T06:09:19.228314+00:00,1285.0,1.282435129740519,0.01375920489002262,7.7354333524996886,-0.7700979919585826
7017076,김밥전,1206,1,부침,일상,기타,밥/죽/떡,"[['김밥', '3', '줄'], [' 계란', '3', '개'], [' 참기름', '2', '큰술']]",3인분,초급,30분이내,0.019843033,,,7.095893221097532,-0.6728068348402818,0.6931471805599453,-1.6185242926945071,,1206,0.019843033,7.095893221097532,-0.6728068348402818,2190,2026-07-07T06:09:21.460832+00:00,984.0,0.8159203980099502,0.013175626895124417,7.692113339595466,-0.8134180048628048
7017079,소고기 샤브샤브,13175,14,끓이기,손님접대,소고기,국/탕,"[['소고기 샤브용', '300', 'g'], [' 알배추', '100', 'g'], [' 청경채', '100', 'g'], [' 느타리버섯', '100', 'g'], [' 팽이버섯', '1', '개'], [' 양파', '1/2', '개'], [' 숙주 숙주', '150', 'g'], [' 대파', '1', '대'], [' 맛술', '1', '스푼'], [' 국간장', '1/2', '스푼'], [' 쯔유', '2', '스푼'], [' 소금', '1/2', '스푼'], [' 후추', '', '']]",3인분,고급,30분이내,0.216776083,,,9.486152271857476,1.7174522159196624,2.70805020110221,0.3963787278477575,,13175,0.216776083,9.486152271857476,1.7174522159196624,15483,2026-07-07T06:09:23.086171+00:00,2308.0,0.17518026565464895,0.09314987726813304,9.647562511697538,1.1420311672392671
7017083,참치 뽈살,1335,1,회,술안주,해물류,메인반찬,"[['참치뽈살', '', ''], [' 단새우', '', ''], [' 우니', '', '']]",2인분,고급,60분이내,0.021965546,,,7.197435354096591,-0.5712647018412227,0.6931471805599453,-1.6185242926945071,,1335,0.021965546,7.197435354096591,-0.5712647018412227,2819,2026-07-07T06:09:25.390887+00:00,1484.0,1.1116104868913859,0.016959859459979784,7.944492163932159,-0.5610391805261123
